id_cliente,nome,sexo,idade,estado,tempo_como_cliente,frequencia_compras,ticket_medio,total_gasto,forma_pagamento,ultima_compra,comprou_servico_instal,reclamacoes,avaliacao_media,churn
6893,Heitor Costela,Masculino,50,PE,42,3.1,986.29,109447.73,Cartão de crédito,262,0,0,4.4,0
6894,Thomas Costela,Masculino,31,RJ,9,1.9,460.49,10091.48,Cartão de crédito,214,0,0,4.1,0
6895,Isaque Lopes,Masculino,43,BA,40,3.1,237.44,32560.25,Cartão de crédito,353,0,0,4.0,0
6896,Theo Pastor,Masculino,45,PE,45,0.9,214.89,10244.87,Transferência,261,0,0,2.8,1
6897,Maria Sophia Andrade,Feminino,49,GO,56,2.0,986.41,111751.59,Transferência,243,0,1,2.7,1
6898,Pietra Martins,Feminino,26,CE,48,1.2,716.56,34030.73,Transferência,10,1,1,3.7,0
6899,Gabriela Mendes,Feminino,49,MG,20,1.5,389.31,13592.99,Boleto,55,1,0,1.9,1
6900,Juliana Fernandes,Feminino,48,PE,3,1.7,936.28,5520.64,Cartão de crédito,133,1,0,5.0,0
6901,Enzo Costa,Masculino,35,SC,24,2.8,816.74,66797.03,Pix,142,1,1,2.9,1
6902,Ana Sophia da Mota,Feminino,58,CE,33,3.3,785.38,76485.45,Pix,141,0,1,4.3,0
6903,Luiz Henrique Porto,Masculino,33,SC,39,1.4,208.15,13515.31,Boleto,14,0,0,4.6,0
6904,Alexia Silveira,Feminino,46,SC,54,3.7,132.15,27807.43,Cartão de crédito,257,1,2,4.1,0
6905,Vitor Cavalcante,Masculino,29,GO,58,3.2,145.17,20738.13,Cartão de crédito,343,0,0,3.6,0
6906,Marcela Dias,Feminino,25,PR,22,3.2,929.28,74231.39,Boleto,60,1,0,4.5,0
6907,Luiz Felipe Sales,Masculino,53,PE,19,1.7,267.15,8180.14,Pix,351,0,0,5.0,0
6908,Noah Gonçalves,Masculino,22,SP,29,3.7,469.5,56360.6,Transferência,85,1,0,4.8,0
6909,Davi Lucca Cunha,Masculino,21,PE,47,3.6,600.24,97711.42,Boleto,91,1,0,3.5,0
6910,Mateus Araújo,Masculino,51,BA,7,3.1,424.05,8417.91,Boleto,66,1,0,3.3,1
6911,Sra. Aylla Cavalcanti,Feminino,33,SC,3,0.5,518.95,906.57,Pix,164,1,0,3.7,0
6912,Camila Novais,Feminino,18,PR,20,1.3,402.15,9816.38,Transferência,255,0,1,4.8,0
6913,Ryan Câmara,Masculino,27,SC,32,3.6,111.68,15835.99,Boleto,36,0,0,4.6,0
6914,Dr. Luiz Fernando Rezende,Masculino,43,RS,48,2.9,471.55,54008.97,Transferência,194,0,0,5.0,0
6915,Sabrina Vieira,Feminino,43,PR,25,3.5,143.3,16226.63,Transferência,184,1,0,4.0,0
6916,Gustavo Henrique Guerra,Masculino,57,MG,58,3.2,554.84,113737.68,Cartão de crédito,138,0,0,4.2,0
6917,Joaquim Leão,Masculino,43,RJ,34,3.1,865.17,68416.99,Boleto,299,0,1,3.8,0
6918,Mateus Rezende,Masculino,55,CE,53,1.8,316.46,38493.46,Boleto,247,1,0,2.6,1
6919,Fernando Dias,Masculino,38,BA,8,1.0,634.07,6298.97,Pix,318,0,0,3.6,0
6920,Oliver Nogueira,Masculino,35,RS,9,2.0,416.69,8059.33,Boleto,360,1,0,3.4,1
6921,Ravi Albuquerque,Masculino,58,SP,44,2.6,523.21,72018.7,Cartão de crédito,189,1,0,3.9,0
6922,Davi Lucas Cavalcanti,Masculino,34,SC,23,1.1,492.14,15708.72,Transferência,146,1,0,3.9,1
6923,Davi Duarte,Masculino,32,PR,37,2.3,444.31,41989.18,Transferência,71,0,1,2.8,1
6924,Natália Pimenta,Feminino,25,RS,26,3.2,691.54,41609.22,Cartão de crédito,362,0,0,4.6,0
6925,Luan Pires,Masculino,22,SP,53,2.5,261.26,35600.27,Cartão de crédito,221,1,0,4.9,0
6926,Rael Pimenta,Masculino,39,PR,47,0.2,823.33,8302.42,Cartão de crédito,359,0,0,4.4,0
6927,Fernanda Souza,Feminino,54,SP,5,0.5,751.91,1768.78,Cartão de crédito,109,1,0,4.5,0
6928,Luiz Fernando Leão,Masculino,49,PE,44,3.3,367.48,57799.92,Boleto,267,1,0,3.2,0
6929,Ryan Barros,Masculino,59,MG,40,3.1,277.95,32205.01,Transferência,335,1,0,3.7,0
6930,Nathan Alves,Masculino,43,CE,7,3.9,667.79,19745.37,Transferência,230,0,0,4.8,0
6931,Miguel da Rocha,Masculino,22,PE,6,3.1,604.58,14026.59,Cartão de crédito,356,1,0,2.3,1
6932,Jade Ferreira,Feminino,55,PR,46,3.6,60.43,9926.94,Cartão de crédito,350,0,0,5.0,0
6933,Ana Luiza Viana,Feminino,37,CE,46,2.6,697.97,76274.08,Pix,319,0,1,3.0,0
6934,Eduarda Aragão,Feminino,38,RS,36,0.9,648.4,16037.42,Cartão de crédito,239,0,0,4.3,0
6935,Caio Silva,Masculino,54,SP,22,3.2,309.83,17784.56,Pix,84,0,0,3.6,0
6936,Mathias Cardoso,Masculino,44,RS,34,2.5,586.35,46737.34,Transferência,7,0,0,3.0,1
6937,João Gabriel Sousa,Masculino,41,RJ,2,0.5,394.85,357.66,Boleto,46,1,0,3.3,0
6938,Bella Câmara,Feminino,46,RJ,4,3.8,897.37,11486.95,Cartão de crédito,12,1,2,5.0,0
6939,Pedro da Cunha,Masculino,46,BA,53,0.6,112.54,3931.82,Cartão de crédito,164,1,0,2.2,1
6940,Nina Câmara,Feminino,35,PR,49,2.5,538.15,51212.63,Pix,149,0,0,3.9,0
6941,Lucca Marques,Masculino,18,GO,12,1.9,87.48,2005.84,Pix,153,0,0,2.4,1
6942,Theodoro Garcia,Masculino,39,SP,6,0.9,633.89,3776.22,Boleto,168,0,1,3.5,1
6943,Aurora Nogueira,Feminino,36,SP,37,2.0,632.22,47912.11,Cartão de crédito,361,1,0,3.2,0
6944,Maria Sophia Peixoto,Feminino,21,RS,24,0.6,760.71,10469.27,Pix,255,0,0,2.9,1
6945,Sr. Léo Lima,Masculino,51,PR,21,2.5,937.27,57379.85,Transferência,265,0,0,4.3,0
6946,Anna Liz Ribeiro,Feminino,24,SP,38,2.7,756.97,63366.78,Transferência,278,1,0,2.6,1
6947,Mariane Montenegro,Feminino,26,PE,2,4.0,110.69,923.17,Pix,221,1,0,3.9,0
6948,Joana da Rosa,Feminino,18,GO,11,0.3,213.67,801.51,Pix,229,1,0,4.8,0
6949,Ana Liz Pastor,Feminino,28,PE,33,2.1,513.69,28174.47,Transferência,10,1,0,4.5,0
6950,Thales da Cruz,Masculino,57,SP,19,1.8,623.91,19703.35,Cartão de crédito,356,1,0,4.1,0
6951,Arthur Gabriel Pacheco,Masculino,57,SC,6,3.8,497.01,9295.05,Boleto,300,1,0,4.2,0
6952,Valentina Ramos,Feminino,56,SP,11,1.4,436.04,4998.05,Boleto,238,0,0,5.0,0
6953,Dr. Gustavo Câmara,Masculino,35,SC,36,3.2,111.61,10737.81,Boleto,352,1,0,3.5,1
6954,Luiz Miguel Macedo,Masculino,47,RS,49,0.7,728.98,17570.66,Transferência,177,0,0,3.3,0
6955,Srta. Ana Lívia Porto,Feminino,46,SP,1,3.1,118.17,453.27,Boleto,277,0,0,4.7,0
6956,Kamilly Rodrigues,Feminino,42,MG,23,2.1,733.43,40510.03,Cartão de crédito,256,1,0,3.6,1
6957,Maria Eduarda Souza,Feminino,21,SC,11,3.1,546.48,17474.44,Cartão de crédito,196,0,0,4.1,0
6958,Raquel Pinto,Feminino,35,PR,33,3.4,424.18,58843.25,Pix,103,1,0,3.3,1
6959,Luiz Gustavo da Paz,Masculino,37,CE,40,0.8,725.54,20442.3,Boleto,114,0,0,1.3,1
6960,Maria Júlia Sá,Feminino,38,RS,42,1.0,447.5,13813.08,Transferência,330,0,1,3.9,0
6961,Mirella Garcia,Feminino,29,MG,48,2.8,497.9,63049.51,Boleto,208,1,0,3.8,0
6962,Ester Moura,Feminino,21,CE,50,2.3,315.21,43576.83,Cartão de crédito,286,1,1,3.5,1
6963,Vitor Ramos,Masculino,26,PR,26,2.8,345.82,29323.28,Cartão de crédito,262,0,0,4.2,0
6964,Caleb Melo,Masculino,40,GO,36,2.1,754.51,63176.3,Cartão de crédito,250,1,1,3.7,0
6965,Henry da Conceição,Masculino,36,SC,57,1.5,876.43,67627.41,Pix,132,1,0,4.2,0
6966,João Lucas Pacheco,Masculino,24,SC,34,2.1,300.19,23361.01,Cartão de crédito,206,0,0,4.3,0
6967,Ana Lívia Martins,Feminino,36,RJ,55,0.6,326.93,13877.44,Boleto,323,1,0,3.7,0
6968,Maria Laura Carvalho,Feminino,52,BA,44,1.7,803.08,65179.54,Cartão de crédito,211,0,0,3.1,0
6969,Maria Vitória da Mata,Feminino,44,PE,20,0.8,130.22,2116.05,Cartão de crédito,42,1,0,3.9,0
6970,Davi Miguel Silveira,Masculino,47,SP,35,3.9,678.34,96716.11,Transferência,18,1,0,3.4,1
6971,Luiz Otávio Pimenta,Masculino,59,RS,2,0.7,643.38,1140.81,Cartão de crédito,260,0,0,4.9,0
6972,Maria Isis Cunha,Feminino,32,PE,4,3.1,267.57,3546.11,Transferência,83,1,0,4.6,0
6973,Vinicius Cassiano,Masculino,26,SP,3,0.6,430.55,731.71,Cartão de crédito,258,1,0,2.7,1
6974,Lorenzo Santos,Masculino,38,SC,12,2.5,738.47,27243.15,Boleto,227,0,0,3.0,1
6975,Brayan Pimenta,Masculino,55,CE,16,0.8,750.25,9376.8,Cartão de crédito,236,1,0,1.7,1
6976,Matteo Azevedo,Masculino,30,RJ,13,3.1,934.01,39138.07,Boleto,209,1,0,4.0,0
6977,Nathan Moraes,Masculino,41,MG,42,3.1,663.51,61746.61,Transferência,248,1,0,4.1,0
6978,Erick da Rocha,Masculino,33,BA,56,1.6,813.66,53246.79,Cartão de crédito,307,1,0,4.7,0
6979,Theo Pinto,Masculino,46,SP,2,2.4,357.77,1390.8,Pix,125,1,0,4.2,0
6980,Camila Araújo,Feminino,18,SP,45,3.2,525.02,61722.99,Transferência,144,1,0,3.2,1
6981,Cecília Aparecida,Feminino,44,PE,52,1.5,56.25,5218.12,Pix,167,0,0,5.0,0
6982,Marcos Vinicius Cunha,Masculino,41,PR,48,2.9,827.58,80857.79,Pix,69,1,0,2.7,1
6983,Maria Clara Caldeira,Feminino,38,SP,30,1.9,943.16,63920.31,Pix,230,0,0,4.1,0
6984,Gustavo Henrique Marques,Masculino,46,MG,10,2.5,691.08,17948.83,Transferência,64,0,0,3.6,0
6985,Eloá da Paz,Feminino,51,RS,47,1.9,117.49,12612.28,Pix,230,1,1,4.1,0
6986,Maria Cecília Cassiano,Feminino,22,SP,32,1.6,752.1,47025.19,Cartão de crédito,330,1,1,4.3,0
6987,José Pedro Barros,Masculino,35,BA,33,3.4,54.27,6686.89,Boleto,65,1,0,4.1,1
6988,Pedro Miguel Montenegro,Masculino,44,BA,5,1.9,728.6,8369.8,Transferência,54,1,0,3.1,0
6989,Dr. Bryan das Neves,Masculino,32,PR,29,1.4,59.97,1946.16,Transferência,102,0,1,1.2,1
6990,José Miguel Andrade,Masculino,58,PR,48,1.8,527.96,36746.76,Boleto,126,1,1,3.5,1
6991,Elisa Leão,Feminino,56,SC,52,2.6,694.02,83231.69,Transferência,98,1,1,3.3,1
6992,Dr. Luiz Fernando Farias,Masculino,58,CE,2,3.4,771.35,5085.75,Transferência,11,0,2,4.1,0
6993,Dr. Yuri Costa,Masculino,35,MG,43,3.7,820.39,133941.57,Pix,76,1,0,4.7,0
6994,Vicente Nogueira,Masculino,35,MG,59,2.6,930.48,158645.59,Transferência,234,0,0,2.7,0
6995,Thales Correia,Masculino,58,PE,9,4.0,413.21,14844.56,Transferência,89,0,0,4.2,0
6996,Eduardo Jesus,Masculino,46,SC,30,1.2,591.91,19794.38,Transferência,291,1,0,4.1,0
6997,Lorena Freitas,Feminino,31,PE,43,0.7,704.04,15246.27,Pix,306,1,0,5.0,0
6998,Cecília Monteiro,Feminino,41,MG,35,2.5,225.72,14539.52,Boleto,342,0,0,3.3,0
6999,Maysa Duarte,Feminino,57,RJ,39,2.2,819.52,82931.97,Transferência,288,1,0,4.0,0
7000,Emanuella da Cunha,Feminino,47,SC,41,1.9,659.1,61923.63,Transferência,311,0,0,1.9,0
7001,Cecília Rios,Feminino,29,GO,51,2.3,656.05,94120.86,Pix,59,0,1,4.3,0
7002,Brenda Cardoso,Feminino,43,CE,30,2.8,176.46,16682.84,Cartão de crédito,72,1,0,4.5,0
7003,Josué da Conceição,Masculino,28,GO,55,3.4,171.2,36708.86,Cartão de crédito,279,0,0,1.6,1
7004,Sr. Noah Albuquerque,Masculino,38,BA,37,2.3,865.11,56080.0,Cartão de crédito,15,1,0,3.8,0
7005,Sr. Apollo Dias,Masculino,52,PE,58,1.1,745.24,51977.58,Cartão de crédito,201,0,0,3.7,0
7006,Giovanna Albuquerque,Feminino,31,SC,29,3.4,859.97,64902.98,Transferência,301,1,0,3.6,0
7007,Eloá Leão,Feminino,53,MG,11,3.6,108.56,4644.06,Boleto,138,0,0,3.9,1
7008,Sr. Arthur Nunes,Masculino,36,BA,10,2.9,112.27,4167.15,Pix,275,1,0,2.1,1
7009,Pedro Miguel Rios,Masculino,28,PR,3,3.2,725.16,7176.02,Cartão de crédito,169,1,0,2.8,1
7010,Isabella Sales,Feminino,31,PE,5,1.5,253.54,2351.07,Transferência,79,1,0,3.6,1
7011,Dom Cassiano,Masculino,59,RJ,40,3.9,153.38,30732.62,Boleto,231,0,0,2.6,1
7012,Yuri Viana,Masculino,24,BA,38,1.6,269.22,21230.33,Transferência,245,0,0,3.9,0
7013,Bella Siqueira,Feminino,33,GO,50,0.8,302.83,15724.67,Pix,311,1,1,4.0,0
7014,Gabriel da Cruz,Masculino,49,BA,24,3.8,330.88,26933.77,Pix,300,1,0,5.0,0
7015,Ravi Fonseca,Masculino,43,SP,14,0.3,217.96,795.59,Transferência,50,1,0,3.1,1
7016,Srta. Cecília Moraes,Feminino,50,PR,35,3.4,184.48,26017.0,Cartão de crédito,289,1,0,4.3,0
7017,Davi Luiz Machado,Masculino,55,RJ,31,2.7,171.42,10078.65,Transferência,364,1,0,1.7,1
7018,Gustavo Henrique Nunes,Masculino,31,SC,24,1.8,907.6,30843.94,Cartão de crédito,29,1,1,2.8,0
7019,Igor Brito,Masculino,35,CE,45,1.6,597.66,51982.8,Boleto,138,1,0,2.7,1
7020,Sr. Mathias Mendonça,Masculino,22,PE,15,2.0,582.57,18617.69,Boleto,259,0,0,3.0,0
7021,Cecília Ribeiro,Feminino,44,RS,50,1.4,574.97,41216.57,Pix,319,0,0,3.1,0
7022,Sra. Evelyn Duarte,Feminino,37,SC,12,1.0,435.41,3954.73,Boleto,150,1,0,3.2,0
7023,Dom Carvalho,Masculino,52,SC,48,0.7,202.08,6474.22,Pix,218,0,0,4.5,0
7024,Pietra Montenegro,Feminino,43,SC,33,2.7,105.1,11950.2,Cartão de crédito,281,1,0,2.8,1
7025,Srta. Carolina da Rocha,Feminino,46,PE,19,1.6,900.87,23495.37,Pix,306,1,1,2.2,1
7026,Theodoro Marques,Masculino,19,BA,17,3.9,787.22,51128.1,Cartão de crédito,161,0,0,5.0,0
7027,Davi Ribeiro,Masculino,53,SP,27,0.5,259.42,2678.31,Boleto,145,1,0,4.6,0
7028,Benício Nunes,Masculino,55,MG,19,2.1,90.55,2625.74,Pix,116,0,0,2.9,1
7029,Maria Júlia Casa Grande,Feminino,30,RS,23,2.5,709.84,30922.58,Pix,116,1,0,4.5,0
7030,Heitor Monteiro,Masculino,20,MG,10,0.9,656.61,5427.65,Boleto,279,1,0,3.3,1
7031,Davi Lucca Caldeira,Masculino,37,RJ,6,2.2,416.51,6606.29,Transferência,44,0,0,3.6,1
7032,Dr. Otávio Rodrigues,Masculino,45,PR,30,1.9,841.96,38545.02,Transferência,211,0,0,3.0,1
7033,Isaque Montenegro,Masculino,28,RS,17,1.7,671.51,19444.8,Transferência,292,0,1,3.5,0
7034,Breno Nunes,Masculino,19,RJ,13,3.8,546.96,23708.8,Transferência,50,1,1,4.9,0
7035,Bento da Rocha,Masculino,57,SP,40,1.6,285.56,17882.77,Boleto,237,0,0,4.0,0
7036,Sr. Anthony Machado,Masculino,30,SP,18,3.5,353.85,20689.8,Boleto,160,0,0,4.1,0
7037,Isaque Marques,Masculino,20,GO,54,2.1,797.54,117200.68,Transferência,189,1,0,4.0,0
7038,Samuel Brito,Masculino,25,RJ,41,0.4,295.59,4031.15,Cartão de crédito,175,1,0,3.2,1
7039,Sara Leão,Feminino,47,SP,50,2.5,569.53,56419.24,Cartão de crédito,95,0,0,5.0,0
7040,José Pedro Costa,Masculino,21,PR,39,2.4,717.5,85311.18,Transferência,264,1,0,3.7,0
7041,Igor Fernandes,Masculino,53,RS,4,2.1,550.55,5396.74,Cartão de crédito,137,0,0,2.9,1
7042,Agatha Peixoto,Feminino,57,RJ,1,0.4,181.09,75.02,Transferência,124,1,0,3.0,1
7043,Beatriz Campos,Feminino,50,SP,5,3.5,507.7,9657.11,Cartão de crédito,361,0,0,1.7,1
7044,Pietra Porto,Feminino,41,MG,45,2.0,199.05,21888.56,Pix,118,1,0,4.1,0
7045,Dr. Igor Rezende,Masculino,55,SC,37,1.8,198.15,11317.34,Pix,109,0,0,3.2,0
7046,Guilherme Casa Grande,Masculino,22,GO,43,2.3,416.26,44256.02,Pix,268,1,1,4.5,0
7047,Rafaela Monteiro,Feminino,19,SC,6,0.6,910.17,3615.86,Pix,6,0,0,4.8,1
7048,Fernanda Costa,Feminino,33,SP,12,2.0,489.27,13585.74,Cartão de crédito,88,1,1,2.2,1
7049,Lucas Moraes,Masculino,28,RS,9,1.0,876.88,9870.23,Transferência,133,1,1,4.7,0
7050,Sofia Gomes,Feminino,18,RS,25,3.5,180.13,11616.19,Pix,338,1,0,5.0,0
7051,Antony Siqueira,Masculino,26,RJ,21,1.3,917.57,30159.24,Cartão de crédito,236,0,0,3.7,0
7052,Lorena Carvalho,Feminino,44,MG,15,2.4,388.39,10962.32,Transferência,18,1,0,4.3,0
7053,Alexandre da Luz,Masculino,25,CE,29,1.9,432.44,17370.99,Boleto,303,0,0,3.3,1
7054,Mariane Pires,Feminino,22,GO,42,1.8,148.61,10178.77,Cartão de crédito,125,1,0,4.6,0
7055,Sr. Paulo Ramos,Masculino,24,CE,41,2.6,923.45,93661.47,Cartão de crédito,316,1,0,3.7,0
7056,Maria Eduarda Castro,Feminino,31,RJ,53,2.7,416.83,74592.26,Transferência,41,0,0,4.3,1
7057,João Gabriel Barbosa,Masculino,46,SC,40,0.6,730.36,15656.76,Cartão de crédito,82,1,0,3.3,0
7058,Heloísa da Cunha,Feminino,20,MG,23,1.3,246.61,8978.18,Boleto,253,1,0,4.3,0
7059,Heitor da Cunha,Masculino,32,GO,41,1.7,969.79,73949.26,Transferência,64,1,0,2.6,1
7060,Isabela Melo,Feminino,48,CE,49,3.5,712.12,134943.52,Transferência,96,1,1,3.8,1
7061,Caio Rios,Masculino,37,SC,43,3.7,722.69,133611.41,Boleto,314,1,0,2.4,0
7062,Maysa da Paz,Feminino,39,BA,40,3.2,574.8,94478.39,Boleto,34,1,2,1.9,1
7063,Sr. Kaique Caldeira,Masculino,46,CE,3,0.4,938.44,868.81,Transferência,310,1,0,3.2,1
7064,Ravi Lucca Moura,Masculino,23,SP,15,1.9,568.62,15562.04,Boleto,168,1,1,5.0,0
7065,Gabrielly Sousa,Feminino,31,SC,18,2.6,872.87,40261.91,Cartão de crédito,32,1,1,3.5,1
7066,Julia da Cunha,Feminino,38,BA,18,0.8,618.93,7883.76,Transferência,145,1,0,5.0,0
7067,Henry Gabriel Cavalcanti,Masculino,39,SP,18,1.2,855.34,20118.94,Boleto,159,0,0,4.5,0
7068,Antonella Cavalcanti,Feminino,35,PR,32,3.2,451.04,58160.89,Boleto,124,1,1,4.5,0
7069,Luiz Miguel Cavalcante,Masculino,42,RS,53,1.5,71.1,5081.15,Transferência,213,1,0,3.7,0
7070,Pedro Araújo,Masculino,41,MG,10,1.6,556.1,8820.42,Cartão de crédito,86,0,0,4.5,0
7071,Beatriz Câmara,Feminino,42,GO,28,2.1,803.67,34362.97,Cartão de crédito,113,1,0,2.8,1
7072,Lara Marques,Feminino,24,GO,31,2.0,559.72,28539.82,Transferência,200,0,0,4.1,0
7073,Ana Vitória Freitas,Feminino,42,CE,36,1.3,84.02,2975.7,Pix,218,1,0,3.9,0
7074,Srta. Marcela Araújo,Feminino,36,CE,26,0.8,303.29,6358.17,Cartão de crédito,102,1,1,3.1,1
7075,Nicole Teixeira,Feminino,25,CE,49,0.2,158.51,1138.98,Pix,6,1,1,5.0,0
7076,Oliver Camargo,Masculino,45,PE,34,3.6,839.69,128897.26,Cartão de crédito,330,1,0,2.9,1
7077,Vicente da Rosa,Masculino,57,GO,44,3.9,704.97,117457.61,Pix,5,1,0,3.5,0
7078,Luiz Fernando Silva,Masculino,40,RJ,46,3.8,825.89,115019.44,Pix,135,1,0,3.8,0
7079,Dante Vargas,Masculino,18,RJ,1,3.5,962.43,3207.26,Transferência,345,1,0,5.0,0
7080,Maria Luísa Fernandes,Feminino,48,MG,51,3.6,398.22,59105.61,Transferência,16,0,2,5.0,0
7081,Dante Duarte,Masculino,41,SP,3,3.8,317.44,3688.51,Transferência,36,1,2,4.4,0
7082,Caio Cavalcante,Masculino,51,RS,33,2.7,60.4,4379.75,Boleto,86,1,1,4.9,0
7083,Agatha Marques,Feminino,58,SP,26,2.0,209.64,13445.81,Pix,333,1,1,5.0,0
7084,Raul Mendonça,Masculino,20,PR,26,2.7,826.22,60020.3,Boleto,357,0,0,3.4,1
7085,Ryan Câmara,Masculino,53,GO,42,3.9,700.61,83666.08,Boleto,330,1,0,5.0,0
7086,Erick Nascimento,Masculino,54,PR,27,2.6,396.8,25864.55,Pix,4,1,0,3.9,0
7087,Thiago Marques,Masculino,26,RS,58,0.8,93.63,5192.99,Cartão de crédito,201,0,1,5.0,0
7088,Rafael Nascimento,Masculino,43,PR,53,2.5,378.55,41178.1,Cartão de crédito,294,0,0,3.1,1
7089,Ísis Pimenta,Feminino,48,GO,24,3.0,152.65,10430.51,Cartão de crédito,5,0,0,2.5,1
7090,Rhavi da Cunha,Masculino,25,BA,36,1.5,771.16,39582.14,Boleto,330,1,0,4.1,0
7091,Henry Gabriel Camargo,Masculino,41,MG,4,3.4,681.38,11807.5,Cartão de crédito,112,1,0,2.7,1
7092,Sra. Emanuella Carvalho,Feminino,29,RJ,36,1.2,494.88,16841.54,Transferência,45,0,0,3.9,0
7093,Milena Macedo,Feminino,43,BA,31,0.6,947.96,18062.39,Transferência,187,1,0,2.9,1
7094,Srta. Sarah Araújo,Feminino,27,PE,38,0.5,142.87,2807.98,Boleto,234,1,2,3.3,1
7095,Leandro Gomes,Masculino,23,GO,28,1.1,990.8,31072.33,Pix,79,0,1,2.6,0
7096,Otto Cavalcante,Masculino,48,PR,49,1.3,371.63,20516.96,Cartão de crédito,92,0,0,3.0,0
7097,João Felipe Cunha,Masculino,43,SP,40,2.6,907.1,80987.16,Pix,108,0,0,2.7,1
7098,Emanuel Lopes,Masculino,25,RJ,43,3.4,153.37,28143.21,Pix,353,1,1,4.3,0
7099,Aurora Cardoso,Feminino,50,PE,26,1.9,321.03,14753.29,Pix,5,0,1,4.7,1
7100,Arthur Gabriel Moura,Masculino,29,CE,43,3.8,69.45,13468.09,Transferência,102,0,0,3.6,0
7101,Dr. Davi Lucas Souza,Masculino,59,BA,52,3.5,85.61,16301.11,Transferência,101,1,0,3.2,1
7102,Nathan Campos,Masculino,32,SC,1,1.5,694.32,782.49,Pix,34,1,0,3.4,1
7103,Lorena Leão,Feminino,53,RJ,48,2.6,116.05,10757.62,Boleto,132,1,0,2.0,1
7104,Fernando Costa,Masculino,43,CE,3,2.2,326.34,1611.36,Transferência,224,1,0,4.0,0
7105,Dra. Beatriz Novaes,Feminino,32,RJ,58,0.9,960.11,57352.79,Boleto,196,0,0,4.7,0
7106,Breno Guerra,Masculino,25,GO,42,2.2,344.45,41075.84,Pix,1,0,0,3.8,1
7107,Emanuelly Aparecida,Feminino,32,SC,7,0.7,476.21,2085.14,Cartão de crédito,259,1,0,3.2,1
7108,Dra. Ana Pastor,Feminino,32,BA,54,3.0,584.05,121068.25,Pix,262,1,0,4.6,0
7109,Valentim Pacheco,Masculino,28,PE,23,2.0,367.93,21158.24,Cartão de crédito,106,1,0,5.0,0
7110,Srta. Hadassa da Cruz,Feminino,27,MG,37,2.3,951.04,63237.63,Boleto,19,1,0,4.2,0
7111,Yasmin Câmara,Feminino,20,SP,45,0.6,470.19,9396.42,Boleto,232,0,0,5.0,0
7112,Isadora Costela,Feminino,46,PR,26,0.8,923.73,16568.88,Transferência,296,1,1,1.0,1
7113,Lara Cavalcante,Feminino,36,PR,25,2.3,269.3,17635.77,Transferência,138,1,2,2.7,1
7114,Cecilia Pinto,Feminino,37,CE,50,2.2,272.16,29706.07,Boleto,121,1,0,1.4,1
7115,Dr. Isaac Fogaça,Masculino,56,BA,27,3.4,938.54,101927.61,Cartão de crédito,329,1,0,4.8,1
7116,Alícia Alves,Feminino,24,RJ,34,1.7,778.58,38690.33,Cartão de crédito,213,0,0,3.8,1
7117,Ana Costa,Feminino,51,RS,9,1.0,636.1,6497.47,Cartão de crédito,276,0,0,4.5,0
7118,Luísa Castro,Feminino,39,RJ,50,0.9,82.86,3463.08,Pix,279,0,0,5.0,0
7119,Dra. Marina Cunha,Feminino,52,PR,52,0.8,306.4,13575.36,Transferência,346,1,0,4.8,0
7120,Luiz Fernando Sales,Masculino,50,CE,32,3.7,726.1,62258.47,Cartão de crédito,356,1,0,4.0,1
7121,Lorenzo Pinto,Masculino,23,RJ,21,3.5,451.48,41781.7,Transferência,155,1,0,3.3,0
7122,Ana Cavalcanti,Feminino,49,PR,3,1.9,423.48,1930.68,Boleto,177,1,0,4.3,0
7123,Dante Viana,Masculino,43,MG,38,3.8,257.58,44640.11,Transferência,89,1,1,4.0,0
7124,Alexia Novaes,Feminino,49,RJ,35,0.4,321.58,5365.08,Pix,32,0,2,3.2,1
7125,Kamilly Rios,Feminino,27,CE,31,0.6,135.04,2616.4,Boleto,141,1,0,4.9,0
7126,Sophie Nogueira,Feminino,50,SP,1,1.4,877.29,1147.14,Boleto,27,0,0,2.6,0
7127,Henry Gabriel Teixeira,Masculino,28,BA,11,2.6,339.54,10506.09,Pix,18,1,0,4.3,0
7128,Sra. Marina Ramos,Feminino,22,SC,48,1.2,562.98,30069.01,Transferência,335,0,0,3.2,1
7129,Davi Lucca Cardoso,Masculino,31,CE,39,3.9,210.91,41179.38,Boleto,316,1,0,4.9,0
7130,Maria Cecília Pimenta,Feminino,56,SP,52,0.9,903.81,46543.5,Transferência,345,0,1,3.2,1
7131,Dra. Marcela Pacheco,Feminino,27,PE,11,2.7,955.95,35176.59,Pix,347,1,0,3.7,0
7132,Rafael Sousa,Masculino,22,SP,37,0.8,536.53,11552.23,Transferência,57,0,0,4.3,0
7133,Dra. Ester Pires,Feminino,57,RS,54,3.5,390.31,53523.18,Boleto,345,1,2,2.2,1
7134,Eloah Farias,Feminino,20,RJ,15,3.1,958.4,42914.02,Boleto,203,0,1,4.3,0
7135,Maria Laura Novaes,Feminino,55,RS,57,4.0,754.91,126813.56,Transferência,49,1,0,4.2,0
7136,Ayla Lima,Feminino,43,PE,5,3.3,821.79,16279.92,Boleto,124,0,1,3.7,0
7137,Aylla Moreira,Feminino,49,GO,29,1.6,758.2,29751.94,Boleto,68,1,0,3.1,1
7138,Pedro das Neves,Masculino,28,SC,8,3.5,198.63,4303.98,Transferência,283,0,0,4.4,0
